cow_id,view,file_path,file_name,frame_number_parsed
119,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/119/raw_data/top/rgb.png,rgb.png,
12,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/left/cloud.ply,cloud.ply,
12,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/left/depth.png,depth.png,
12,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/left/rgb.png,rgb.png,
12,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/right/cloud.ply,cloud.ply,
12,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/right/depth.png,depth.png,
12,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/right/rgb.png,rgb.png,
12,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/top/cloud.ply,cloud.ply,
12,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/top/depth.png,depth.png,
12,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/12/raw_data/top/rgb.png,rgb.png,
120,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/left/cloud.ply,cloud.ply,
120,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/left/depth.png,depth.png,
120,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/left/rgb.png,rgb.png,
120,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/right/cloud.ply,cloud.ply,
120,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/right/depth.png,depth.png,
120,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/right/rgb.png,rgb.png,
120,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/top/cloud.ply,cloud.ply,
120,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/top/depth.png,depth.png,
120,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/120/raw_data/top/rgb.png,rgb.png,
121,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/left/cloud.ply,cloud.ply,
121,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/left/depth.png,depth.png,
121,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/left/rgb.png,rgb.png,
121,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/right/cloud.ply,cloud.ply,
121,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/right/depth.png,depth.png,
121,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/right/rgb.png,rgb.png,
121,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/top/cloud.ply,cloud.ply,
121,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/top/depth.png,depth.png,
121,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/121/raw_data/top/rgb.png,rgb.png,
13,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/left/cloud.ply,cloud.ply,
13,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/left/depth.png,depth.png,
13,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/left/rgb.png,rgb.png,
13,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/right/cloud.ply,cloud.ply,
13,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/right/depth.png,depth.png,
13,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/right/rgb.png,rgb.png,
13,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/top/cloud.ply,cloud.ply,
13,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/top/depth.png,depth.png,
13,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/13/raw_data/top/rgb.png,rgb.png,
14,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/left/cloud.ply,cloud.ply,
14,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/left/depth.png,depth.png,
14,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/left/rgb.png,rgb.png,
14,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/right/cloud.ply,cloud.ply,
14,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/right/depth.png,depth.png,
14,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/right/rgb.png,rgb.png,
14,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/top/cloud.ply,cloud.ply,
14,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/top/depth.png,depth.png,
14,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/14/raw_data/top/rgb.png,rgb.png,
15,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/left/cloud.ply,cloud.ply,
15,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/left/depth.png,depth.png,
15,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/left/rgb.png,rgb.png,
15,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/right/cloud.ply,cloud.ply,
15,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/right/depth.png,depth.png,
15,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/right/rgb.png,rgb.png,
15,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/top/cloud.ply,cloud.ply,
15,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/top/depth.png,depth.png,
15,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/15/raw_data/top/rgb.png,rgb.png,
16,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/left/cloud.ply,cloud.ply,
16,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/left/depth.png,depth.png,
16,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/left/rgb.png,rgb.png,
16,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/right/cloud.ply,cloud.ply,
16,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/right/depth.png,depth.png,
16,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/right/rgb.png,rgb.png,
16,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/top/cloud.ply,cloud.ply,
16,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/top/depth.png,depth.png,
16,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/16/raw_data/top/rgb.png,rgb.png,
17,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/left/cloud.ply,cloud.ply,
17,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/left/depth.png,depth.png,
17,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/left/rgb.png,rgb.png,
17,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/right/cloud.ply,cloud.ply,
17,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/right/depth.png,depth.png,
17,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/right/rgb.png,rgb.png,
17,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/top/cloud.ply,cloud.ply,
17,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/top/depth.png,depth.png,
17,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/17/raw_data/top/rgb.png,rgb.png,
18,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/left/cloud.ply,cloud.ply,
18,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/left/depth.png,depth.png,
18,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/left/rgb.png,rgb.png,
18,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/right/cloud.ply,cloud.ply,
18,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/right/depth.png,depth.png,
18,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/right/rgb.png,rgb.png,
18,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/top/cloud.ply,cloud.ply,
18,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/top/depth.png,depth.png,
18,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/18/raw_data/top/rgb.png,rgb.png,
19,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/left/cloud.ply,cloud.ply,
19,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/left/depth.png,depth.png,
19,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/left/rgb.png,rgb.png,
19,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/right/cloud.ply,cloud.ply,
19,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/right/depth.png,depth.png,
19,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/right/rgb.png,rgb.png,
19,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/top/cloud.ply,cloud.ply,
19,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/top/depth.png,depth.png,
19,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/19/raw_data/top/rgb.png,rgb.png,
2,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/left/cloud.ply,cloud.ply,
2,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/left/depth.png,depth.png,
2,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/left/rgb.png,rgb.png,
2,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/right/cloud.ply,cloud.ply,
2,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/right/depth.png,depth.png,
2,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/right/rgb.png,rgb.png,
2,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/top/cloud.ply,cloud.ply,
2,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/top/depth.png,depth.png,
2,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/2/raw_data/top/rgb.png,rgb.png,
20,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/left/cloud.ply,cloud.ply,
20,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/left/depth.png,depth.png,
20,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/left/rgb.png,rgb.png,
20,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/right/cloud.ply,cloud.ply,
20,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/right/depth.png,depth.png,
20,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/right/rgb.png,rgb.png,
20,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/top/cloud.ply,cloud.ply,
20,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/top/depth.png,depth.png,
20,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/20/raw_data/top/rgb.png,rgb.png,
21,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/left/cloud.ply,cloud.ply,
21,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/left/depth.png,depth.png,
21,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/left/rgb.png,rgb.png,
21,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/right/cloud.ply,cloud.ply,
21,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/right/depth.png,depth.png,
21,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/right/rgb.png,rgb.png,
21,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/top/cloud.ply,cloud.ply,
21,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/top/depth.png,depth.png,
21,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/21/raw_data/top/rgb.png,rgb.png,
22,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/left/cloud.ply,cloud.ply,
22,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/left/depth.png,depth.png,
22,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/left/rgb.png,rgb.png,
22,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/right/cloud.ply,cloud.ply,
22,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/right/depth.png,depth.png,
22,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/right/rgb.png,rgb.png,
22,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/top/cloud.ply,cloud.ply,
22,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/top/depth.png,depth.png,
22,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/22/raw_data/top/rgb.png,rgb.png,
23,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/left/cloud.ply,cloud.ply,
23,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/left/depth.png,depth.png,
23,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/left/rgb.png,rgb.png,
23,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/right/cloud.ply,cloud.ply,
23,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/right/depth.png,depth.png,
23,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/right/rgb.png,rgb.png,
23,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/top/cloud.ply,cloud.ply,
23,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/top/depth.png,depth.png,
23,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/23/raw_data/top/rgb.png,rgb.png,
24,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/left/cloud.ply,cloud.ply,
24,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/left/depth.png,depth.png,
24,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/left/rgb.png,rgb.png,
24,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/right/cloud.ply,cloud.ply,
24,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/right/depth.png,depth.png,
24,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/right/rgb.png,rgb.png,
24,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/top/cloud.ply,cloud.ply,
24,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/top/depth.png,depth.png,
24,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/24/raw_data/top/rgb.png,rgb.png,
25,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/left/cloud.ply,cloud.ply,
25,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/left/depth.png,depth.png,
25,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/left/rgb.png,rgb.png,
25,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/right/cloud.ply,cloud.ply,
25,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/right/depth.png,depth.png,
25,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/right/rgb.png,rgb.png,
25,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/top/cloud.ply,cloud.ply,
25,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/top/depth.png,depth.png,
25,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/25/raw_data/top/rgb.png,rgb.png,
26,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/left/cloud.ply,cloud.ply,
26,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/left/depth.png,depth.png,
26,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/left/rgb.png,rgb.png,
26,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/right/cloud.ply,cloud.ply,
26,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/right/depth.png,depth.png,
26,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/right/rgb.png,rgb.png,
26,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/top/cloud.ply,cloud.ply,
26,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/top/depth.png,depth.png,
26,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/26/raw_data/top/rgb.png,rgb.png,
27,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/left/cloud.ply,cloud.ply,
27,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/left/depth.png,depth.png,
27,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/left/rgb.png,rgb.png,
27,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/right/cloud.ply,cloud.ply,
27,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/right/depth.png,depth.png,
27,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/right/rgb.png,rgb.png,
27,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/top/cloud.ply,cloud.ply,
27,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/top/depth.png,depth.png,
27,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/27/raw_data/top/rgb.png,rgb.png,
28,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/left/cloud.ply,cloud.ply,
28,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/left/depth.png,depth.png,
28,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/left/rgb.png,rgb.png,
28,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/right/cloud.ply,cloud.ply,
28,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/right/depth.png,depth.png,
28,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/right/rgb.png,rgb.png,
28,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/top/cloud.ply,cloud.ply,
28,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/top/depth.png,depth.png,
28,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/28/raw_data/top/rgb.png,rgb.png,
29,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/left/cloud.ply,cloud.ply,
29,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/left/depth.png,depth.png,
29,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/left/rgb.png,rgb.png,
29,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/right/cloud.ply,cloud.ply,
29,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/right/depth.png,depth.png,
29,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/right/rgb.png,rgb.png,
29,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/top/cloud.ply,cloud.ply,
